Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,month,day,hour,minute
40,0,22.0,45.0,20,46,23,42,21,44,20,50.0,13.0,51,21,40.0,24,52,20,48.0,13,749,86,2.0,27.0,11.0,4,4,2,40
60,0,22.0,45.0,20,46,23,42,21,44,20,50.0,13.0,52,21,40.0,24,53,20,48.0,13,749,87,2.0,26.0,11.0,4,4,2,50
60,0,22.0,44.0,20,46,23,42,21,44,20,50.0,12.0,53,21,40.0,24,53,20,48.0,13,748,88,2.0,26.0,11.0,4,4,3,0
50,0,22.0,44.0,20,46,23,42,21,44,20,50.0,12.0,55,21,40.0,24,53,20,48.0,13,748,88,2.0,26.0,11.0,4,4,3,10
60,0,22.0,44.0,20,46,23,42,21,44,20,50.0,12.0,55,21,40.0,24,53,20,48.0,13,748,89,2.0,26.0,11.0,4,4,3,20
50,0,22.0,44.0,20,46,23,42,21,44,20,50.0,12.0,55,21,40.0,24,53,20,48.0,13,748,89,2.0,26.0,11.0,4,4,3,30
60,0,22.0,44.0,20,46,23,42,21,44,20,50.0,12.0,56,21,40.0,24,53,20,48.0,12,748,89,2.0,26.0,11.0,4,4,3,40
60,0,22.0,44.0,20,46,23,42,21,44,20,50.0,12.0,57,21,40.0,24,53,20,48.0,12,748,90,2.0,26.0,11.0,4,4,3,50
60,0,22.0,45.0,20,46,23,42,21,44,20,50.0,12.0,59,21,40.0,24,53,20,48.0,12,748,90,2.0,26.0,10.0,4,4,4,0
70,0,22.0,45.0,20,47,23,42,21,44,20,50.0,12.0,60,21,40.0,24,53,20,48.0,12,748,90,2.0,26.0,10.0,4,4,4,10
60,0,22.0,45.0,20,47,23,42,21,44,20,50.0,12.0,60,21,40.0,24,53,20,48.0,12,748,91,2.0,25.0,11.0,4,4,4,20
60,0,22.0,45.0,20,47,23,42,21,44,20,50.0,12.0,59,21,40.0,24,52,20,48.0,12,748,84,2.0,24.0,11.0,4,4,4,30
50,0,22.0,45.0,20,47,23,42,21,44,20,50.0,12.0,58,21,40.0,24,52,20,48.0,12,748,91,3.0,24.0,11.0,4,4,4,40
50,0,22.0,45.0,20,47,23,42,21,44,20,50.0,12.0,55,21,40.0,24,52,20,48.0,12,748,92,3.0,24.0,11.0,4,4,4,50
60,0,22.0,45.0,20,47,23,42,21,44,20,50.0,12.0,53,21,40.0,24,52,20,48.0,12,748,92,3.0,23.0,11.0,4,4,5,0
50,0,22.0,45.0,20,47,23,42,21,44,20,50.0,12.0,52,21,40.0,24,52,20,48.0,12,748,91,3.0,26.0,11.0,4,4,5,10
50,0,22.0,45.0,20,47,23,42,21,44,20,50.0,12.0,51,21,40.0,24,52,20,48.0,12,748,91,4.0,29.0,10.0,4,4,5,20
60,0,22.0,45.0,20,47,23,42,21,44,20,50.0,11.0,51,21,40.0,24,51,20,48.0,12,748,90,4.0,32.0,10.0,4,4,5,30
60,0,22.0,44.0,20,47,23,42,21,44,20,50.0,11.0,52,21,40.0,24,51,20,48.0,12,748,89,4.0,34.0,10.0,4,4,5,40
60,0,22.0,44.0,20,47,23,42,21,44,20,50.0,11.0,52,21,40.0,23,51,20,48.0,12,748,89,5.0,37.0,10.0,4,4,5,50
60,0,23.0,45.0,21,47,24,40,22,44,22,64.5,10.0,46,22,41.0,24,46,21,45.0,10,749,86,1.0,40.0,8.0,4,4,11,0
70,0,23.0,45.0,20,47,24,40,22,44,22,64.5,10.0,46,22,41.0,24,46,21,45.0,10,749,87,1.0,38.0,8.0,4,4,11,10
60,0,23.0,44.0,20,47,24,40,22,43,21,64.5,10.0,47,22,40.0,24,47,21,45.0,10,749,88,1.0,36.0,8.0,4,4,11,20
60,0,23.0,44.0,20,47,25,40,22,43,21,64.5,10.0,47,22,41.0,24,47,21,45.0,10,749,89,1.0,34.0,8.0,4,4,11,30
60,0,23.0,44.0,20,47,25,40,22,43,21,64.5,10.0,47,22,41.0,24,47,21,45.0,9,749,90,1.0,31.0,8.0,4,4,11,40
70,0,23.0,44.0,20,47,25,41,22,43,21,64.5,10.0,48,22,41.0,24,47,21,45.0,9,749,91,1.0,29.0,8.0,4,4,11,50
60,0,23.0,44.0,20,47,25,41,22,43,21,64.5,10.0,49,22,41.0,24,47,21,45.0,9,749,92,1.0,27.0,8.0,4,5,0,0
60,0,23.0,44.0,20,47,25,41,22,43,21,64.5,10.0,50,22,41.0,24,47,21,45.0,9,749,92,1.0,26.0,8.0,4,5,0,10
50,0,23.0,44.0,20,47,25,41,22,43,21,64.5,10.0,51,22,41.0,24,48,21,45.0,9,749,92,1.0,25.0,8.0,4,5,0,20
60,0,23.0,44.0,20,47,25,41,22,43,21,64.5,10.0,50,22,41.0,24,48,21,45.0,9,749,92,1.0,24.0,8.0,4,5,0,30
50,0,23.0,44.0,20,47,25,41,22,43,21,64.5,10.0,50,22,41.0,24,48,21,45.0,9,749,92,1.0,24.0,8.0,4,5,0,40
60,0,22.0,44.0,20,47,25,41,22,43,21,64.5,9.0,50,22,41.0,24,48,21,45.0,9,749,92,1.0,23.0,8.0,4,5,0,50
50,0,22.0,44.0,20,47,25,41,22,43,21,64.5,9.0,49,22,41.0,24,48,21,46.0,9,749,92,1.0,22.0,8.0,4,5,1,0
70,0,22.0,44.0,20,47,25,41,22,43,21,64.5,9.0,49,22,41.0,24,48,21,46.0,9,749,90,1.0,25.0,8.0,4,5,1,10
60,0,22.0,44.0,20,47,25,41,22,43,21,64.0,9.0,50,22,41.0,24,48,21,46.0,9,749,88,1.0,28.0,7.0,4,5,1,20
60,0,22.0,44.0,20,47,25,41,22,43,21,64.0,9.0,50,22,41.0,24,48,21,46.0,10,749,86,2.0,31.0,7.0,4,5,1,30
60,0,22.0,44.0,20,47,25,41,22,43,21,63.0,9.0,51,22,41.0,24,48,21,46.0,10,749,84,2.0,34.0,7.0,4,5,1,40
60,0,22.0,44.0,20,47,25,41,21,43,21,63.0,9.0,52,22,41.0,24,48,21,46.0,10,749,82,2.0,37.0,7.0,4,5,1,50
70,0,22.0,44.0,20,47,25,41,21,43,21,62.0,9.0,52,22,41.0,24,48,21,46.0,10,749,80,2.0,40.0,7.0,4,5,2,0
50,0,22.0,44.0,20,47,25,41,21,43,21,62.0,9.0,53,20,41.0,24,48,21,46.0,10,749,81,2.0,40.0,7.0,4,5,2,10
60,0,22.0,44.0,20,47,25,41,21,43,21,61.0,9.0,54,22,41.0,24,48,21,46.0,10,749,83,2.0,40.0,7.0,4,5,2,20
50,0,22.0,44.0,20,47,25,41,21,43,21,61.0,9.0,54,22,42.0,24,49,21,46.0,10,749,84,2.0,40.0,7.0,4,5,2,30
60,0,22.0,44.0,20,47,25,41,21,43,21,60.0,9.0,54,22,42.0,24,49,21,46.0,10,749,85,1.0,40.0,7.0,4,5,2,40
50,0,22.0,44.0,20,47,25,41,21,43,21,60.0,9.0,55,22,42.0,24,49,21,46.0,10,749,87,1.0,40.0,7.0,4,5,2,50
60,0,22.0,44.0,20,47,25,41,21,43,21,59.0,9.0,55,22,42.0,24,49,21,46.0,9,749,88,1.0,40.0,8.0,4,5,3,0
60,0,22.0,44.0,20,47,25,41,21,43,21,59.0,10.0,55,22,42.0,24,49,19,46.0,10,749,87,1.0,40.0,8.0,4,5,3,10
70,0,22.0,44.0,20,47,25,41,21,43,21,59.0,10.0,54,22,42.0,24,49,21,46.0,10,749,87,1.0,40.0,8.0,4,5,3,20
60,0,22.0,44.0,20,47,25,41,21,43,21,59.0,10.0,54,22,42.0,24,48,21,46.0,10,749,86,1.0,40.0,8.0,4,5,3,30
60,0,22.0,44.0,20,48,25,41,21,43,21,59.0,10.0,55,22,42.0,24,48,21,46.0,10,749,85,1.0,40.0,8.0,4,5,3,40
60,0,22.0,44.0,20,48,25,41,21,43,21,58.0,10.0,55,22,42.0,24,48,21,46.0,10,749,85,1.0,40.0,8.0,4,5,3,50
60,0,22.0,44.0,20,48,25,41,21,43,21,58.0,10.0,54,22,42.0,24,48,21,46.0,10,749,84,1.0,40.0,8.0,4,5,4,0
60,0,22.0,44.0,20,47,25,41,21,43,21,58.0,10.0,54,22,42.0,24,48,21,46.0,10,749,84,1.0,40.0,8.0,4,5,4,10
50,0,22.0,44.0,20,47,25,41,21,43,21,58.0,10.0,54,22,42.0,24,48,21,46.0,10,749,83,2.0,40.0,8.0,4,5,4,20
50,0,22.0,44.0,20,48,25,41,21,43,21,58.0,10.0,54,22,42.0,24,48,21,46.0,10,749,83,2.0,40.0,8.0,4,5,4,30
50,0,22.0,44.0,20,48,25,41,21,43,21,58.0,10.0,54,22,42.0,24,48,21,46.0,10,749,83,2.0,40.0,8.0,4,5,4,40
60,0,22.0,44.0,20,48,25,41,21,43,21,57.0,10.0,54,22,42.0,24,48,21,46.0,10,749,82,3.0,40.0,8.0,4,5,4,50
60,0,22.0,44.0,20,48,25,41,21,43,21,57.0,10.0,54,22,42.0,24,48,21,46.0,10,749,82,3.0,40.0,8.0,4,5,5,0
60,0,22.0,44.0,20,48,25,41,21,43,21,57.0,10.0,54,22,42.0,24,48,21,46.0,10,749,83,3.0,40.0,8.0,4,5,5,10
60,0,22.0,44.0,20,48,25,41,21,43,21,57.0,10.0,54,22,42.0,24,48,21,46.0,10,749,84,3.0,40.0,8.0,4,5,5,20
60,0,22.0,44.0,20,48,25,41,21,43,21,57.0,10.0,54,22,42.0,24,48,21,47.0,10,749,85,2.0,40.0,8.0,4,5,5,30
60,0,22.0,44.0,20,48,25,41,21,43,21,57.0,10.0,54,22,42.0,24,48,21,47.0,10,749,86,2.0,40.0,8.0,4,5,5,40
60,0,22.0,44.0,20,48,25,41,21,43,21,57.0,10.0,54,22,42.0,24,48,21,47.0,10,749,87,2.0,40.0,8.0,4,5,5,50
50,0,23.0,41.0,20,45,24,39,21,41,21,55.0,6.0,49,22,35.0,23,40,21,42.0,8,754,84,3.0,40.0,6.0,4,5,11,0
60,0,23.0,41.0,20,45,24,39,21,41,21,54.0,6.0,51,22,35.0,23,40,21,42.0,8,754,85,3.0,40.0,6.0,4,5,11,10
50,0,23.0,41.0,20,45,24,39,21,41,21,54.0,6.0,52,22,35.0,23,40,21,42.0,8,754,85,3.0,40.0,6.0,4,5,11,20
60,0,23.0,41.0,20,45,24,39,21,41,21,54.0,6.0,53,22,35.0,23,40,21,42.0,8,754,86,3.0,40.0,6.0,4,5,11,30
60,0,23.0,41.0,20,46,24,39,21,41,21,54.0,6.0,53,22,35.0,23,40,21,43.0,8,754,87,3.0,40.0,6.0,4,5,11,40
50,0,23.0,41.0,20,46,24,39,21,41,21,54.0,6.0,53,22,35.0,23,40,21,43.0,8,754,87,3.0,40.0,6.0,4,5,11,50
50,0,23.0,41.0,20,46,24,39,21,41,21,54.0,6.0,54,22,35.0,23,40,21,43.0,7,754,88,3.0,40.0,6.0,4,6,0,0
50,0,23.0,41.0,20,46,24,39,21,41,21,54.0,6.0,54,22,36.0,23,40,21,43.0,7,754,89,3.0,38.0,6.0,4,6,0,10
50,0,23.0,41.0,20,46,24,39,21,41,21,53.0,6.0,54,22,36.0,23,40,21,44.0,7,754,89,3.0,35.0,6.0,4,6,0,20
50,0,23.0,41.0,20,46,24,39,21,41,21,53.0,6.0,55,22,36.0,23,40,21,44.0,7,754,90,3.0,33.0,6.0,4,6,0,30
50,0,23.0,41.0,19,46,24,39,21,41,21,53.0,6.0,55,22,36.0,23,40,21,44.0,7,754,91,3.0,31.0,6.0,4,6,0,40
60,0,22.0,41.0,19,46,24,39,21,41,21,53.0,6.0,56,22,36.0,23,41,21,44.0,7,754,91,3.0,28.0,6.0,4,6,0,50
60,0,22.0,41.0,19,46,24,39,21,41,21,53.0,6.0,56,22,36.0,23,41,21,44.0,7,754,92,3.0,26.0,6.0,4,6,1,0
50,0,22.0,41.0,19,46,24,39,21,41,21,53.0,6.0,56,22,36.0,23,41,21,44.0,7,754,92,3.0,26.0,6.0,4,6,1,10
50,0,22.0,41.0,19,46,24,39,21,41,21,53.0,6.0,56,22,36.0,23,41,21,44.0,7,754,92,3.0,25.0,6.0,4,6,1,20
60,0,22.0,41.0,19,46,24,39,21,41,21,53.0,6.0,56,22,36.0,23,41,21,45.0,7,754,92,3.0,24.0,6.0,4,6,1,30
40,0,22.0,41.0,19,46,24,39,21,41,21,53.0,5.0,57,22,36.0,23,41,21,45.0,7,754,93,3.0,24.0,6.0,4,6,1,40
60,0,22.0,41.0,19,46,24,39,21,41,21,53.0,5.0,57,22,36.0,23,41,21,45.0,7,754,93,3.0,24.0,6.0,4,6,1,50
40,0,22.0,41.0,19,46,24,39,21,41,21,52.0,5.0,57,22,36.0,23,41,21,45.0,7,754,93,3.0,23.0,6.0,4,6,2,0
50,0,22.0,41.0,19,46,24,39,21,41,21,52.0,5.0,59,22,36.0,23,41,21,45.0,7,754,93,3.0,23.0,6.0,4,6,2,10
50,0,22.0,41.0,19,46,24,39,21,41,21,52.0,6.0,59,22,36.0,23,41,21,45.0,7,754,94,3.0,23.0,6.0,4,6,2,20
50,0,22.0,41.0,19,46,24,39,21,41,21,52.0,6.0,59,22,36.0,23,41,21,45.0,7,754,94,4.0,22.0,6.0,4,6,2,30
60,0,22.0,41.0,19,46,24,39,21,41,21,52.0,5.0,59,22,36.0,23,41,21,45.0,7,754,94,4.0,22.0,6.0,4,6,2,40
60,0,22.0,41.0,19,46,24,39,21,41,21,52.0,5.0,58,21,36.0,23,41,21,45.0,6,754,95,4.0,22.0,6.0,4,6,2,50
50,0,22.0,41.0,19,46,24,39,21,41,21,52.0,5.0,59,21,36.0,23,41,21,45.0,6,754,95,4.0,22.0,6.0,4,6,3,0
60,0,22.0,41.0,19,46,24,39,21,41,21,52.0,5.0,60,21,36.0,23,41,21,45.0,6,754,95,4.0,22.0,6.0,4,6,3,10
40,0,22.0,41.0,19,46,24,39,21,41,21,52.0,6.0,60,21,36.0,23,41,21,45.0,6,754,95,4.0,21.0,6.0,4,6,3,20
50,0,22.0,41.0,19,46,24,39,21,41,21,52.0,6.0,61,21,36.0,23,41,21,45.0,6,754,95,4.0,21.0,6.0,4,6,3,30
50,0,22.0,41.0,19,46,24,39,21,41,21,52.0,6.0,61,21,36.0,23,41,21,45.0,6,754,95,4.0,21.0,6.0,4,6,3,40
50,0,22.0,41.0,19,46,24,39,21,41,21,52.0,6.0,62,21,36.0,23,41,21,45.0,6,754,95,4.0,20.0,6.0,4,6,3,50
50,0,22.0,41.0,19,46,24,39,21,41,21,52.0,7.0,62,21,36.0,23,41,21,46.0,6,754,95,4.0,20.0,6.0,4,6,4,0
60,0,22.0,41.0,19,46,24,39,21,41,21,51.0,7.0,62,21,36.0,23,41,21,46.0,6,754,95,4.0,20.0,6.0,4,6,4,10
50,0,22.0,41.0,19,46,24,39,21,41,21,51.0,7.0,62,21,36.0,22,40,21,46.0,6,754,95,4.0,21.0,6.0,4,6,4,20
60,0,22.0,41.0,19,46,24,39,21,41,21,51.0,7.0,62,21,36.0,22,40,21,46.0,6,754,95,4.0,21.0,6.0,4,6,4,30
50,0,22.0,41.0,19,46,24,39,21,41,21,51.0,7.0,62,21,36.0,22,40,21,46.0,6,754,95,4.0,21.0,6.0,4,6,4,40
60,0,22.0,41.0,19,46,24,39,21,41,21,51.0,7.0,62,21,36.0,22,40,21,46.0,6,754,95,4.0,22.0,6.0,4,6,4,50
50,0,22.0,41.0,19,46,24,39,21,41,21,51.0,7.0,62,21,36.0,22,40,21,46.0,6,754,95,4.0,22.0,6.0,4,6,5,0
50,0,22.0,41.0,19,46,24,39,21,41,21,51.0,7.0,62,21,36.0,22,39,21,46.0,7,754,94,4.0,22.0,6.0,4,6,5,10
40,0,22.0,41.0,19,46,24,39,21,41,21,50.0,8.0,61,21,36.0,22,39,21,46.0,7,754,94,5.0,22.0,6.0,4,6,5,20
50,0,22.0,41.0,19,46,24,39,21,41,21,50.0,8.0,61,21,36.0,22,39,21,46.0,7,754,94,5.0,22.0,6.0,4,6,5,30
40,0,22.0,41.0,19,46,24,39,21,41,21,50.0,8.0,60,21,36.0,22,39,21,46.0,7,754,93,5.0,23.0,6.0,4,6,5,40
60,0,22.0,41.0,19,46,24,39,21,41,21,50.0,8.0,60,21,36.0,22,39,21,46.0,7,754,92,6.0,23.0,6.0,4,6,5,50
50,0,22.0,42.0,19,44,23,40,21,40,21,56.0,6.0,45,21,37.0,23,38,20,40.0,8,752,77,7.0,29.0,4.0,4,6,11,0
70,0,22.0,42.0,19,44,23,40,21,40,21,56.0,6.0,47,21,37.0,23,38,20,40.0,8,752,78,7.0,29.0,4.0,4,6,11,10
50,0,22.0,42.0,19,44,23,40,21,40,21,55.0,6.0,47,21,37.0,23,38,20,40.0,7,752,78,6.0,29.0,4.0,4,6,11,20
60,0,22.0,42.0,19,44,23,39,21,40,21,55.0,6.0,47,21,37.0,23,38,20,40.0,7,752,78,6.0,28.0,4.0,4,6,11,30
40,0,22.0,42.0,19,44,23,39,21,40,21,55.0,6.0,48,21,37.0,22,38,20,41.0,7,752,79,6.0,28.0,4.0,4,6,11,40
60,0,21.0,42.0,19,44,23,40,21,40,21,54.0,7.0,48,21,37.0,22,38,20,41.0,7,752,80,5.0,28.0,4.0,4,6,11,50
50,0,21.0,42.0,19,44,23,39,21,40,21,54.0,7.0,47,21,37.0,22,38,20,41.0,7,752,80,5.0,28.0,4.0,4,7,0,0
60,0,21.0,42.0,19,44,23,39,21,40,21,54.0,7.0,47,21,37.0,22,38,20,41.0,7,752,81,5.0,28.0,4.0,4,7,0,10
50,0,21.0,42.0,19,44,23,39,21,40,21,54.0,6.0,46,21,37.0,22,38,20,42.0,7,752,82,5.0,28.0,4.0,4,7,0,20
60,0,21.0,42.0,19,44,23,39,21,40,20,53.0,6.0,47,21,38.0,22,39,20,42.0,7,752,82,5.0,28.0,4.0,4,7,0,30
60,0,21.0,42.0,19,44,23,40,21,40,20,53.0,6.0,48,21,37.0,22,39,20,42.0,7,752,83,5.0,27.0,4.0,4,7,0,40
50,0,21.0,42.0,19,44,23,40,21,40,20,53.0,6.0,48,21,38.0,22,39,21,42.0,7,752,84,5.0,27.0,4.0,4,7,0,50
60,0,21.0,42.0,19,45,23,40,21,40,20,53.0,5.0,49,21,38.0,22,39,21,42.0,6,752,85,5.0,27.0,4.0,4,7,1,0
40,0,21.0,42.0,19,45,23,40,21,40,20,53.0,5.0,49,21,38.0,22,39,21,42.0,6,752,86,5.0,27.0,4.0,4,7,1,10
50,0,21.0,42.0,19,45,23,40,21,40,20,53.0,5.0,50,21,38.0,22,39,20,43.0,6,752,86,5.0,27.0,4.0,4,7,1,20
50,0,21.0,42.0,19,45,23,40,21,40,20,53.0,5.0,52,21,38.0,22,40,21,43.0,6,752,86,5.0,27.0,4.0,4,7,1,30
50,0,21.0,42.0,19,45,23,40,21,39,20,52.0,5.0,52,21,38.0,22,40,21,43.0,6,752,87,5.0,27.0,4.0,4,7,1,40
60,0,21.0,42.0,19,45,23,40,21,39,20,52.0,5.0,52,21,38.0,22,40,21,43.0,6,752,88,5.0,27.0,4.0,4,7,1,50
60,0,21.0,42.0,18,45,23,40,21,39,20,52.0,5.0,53,21,38.0,22,40,20,43.0,6,752,88,5.0,27.0,4.0,4,7,2,0
60,0,21.0,41.0,18,45,23,40,21,39,20,52.0,5.0,53,21,38.0,22,40,20,43.0,6,752,88,5.0,27.0,4.0,4,7,2,10
50,0,21.0,41.0,18,45,23,40,21,39,20,52.0,4.0,54,21,38.0,22,40,21,43.0,6,752,88,5.0,27.0,4.0,4,7,2,20
60,0,21.0,41.0,18,45,23,40,21,39,20,52.0,4.0,54,21,38.0,22,39,21,43.0,6,752,88,5.0,26.0,4.0,4,7,2,30
50,0,21.0,41.0,18,45,23,40,21,39,20,52.0,4.0,54,21,38.0,22,39,20,44.0,5,752,88,5.0,26.0,4.0,4,7,2,40
50,0,21.0,41.0,18,45,23,40,21,39,20,52.0,4.0,54,21,38.0,22,39,21,44.0,5,752,88,5.0,26.0,4.0,4,7,2,50
50,0,21.0,41.0,18,45,23,40,21,39,20,52.0,4.0,54,21,38.0,22,39,21,44.0,5,752,88,5.0,26.0,4.0,4,7,3,0
50,0,21.0,41.0,18,45,23,40,21,39,20,51.0,4.0,54,21,38.0,22,39,21,44.0,5,752,88,5.0,28.0,3.0,4,7,3,10
50,0,21.0,41.0,18,45,23,40,21,39,20,51.0,4.0,54,21,38.0,22,39,21,44.0,5,752,88,5.0,31.0,3.0,4,7,3,20
50,0,21.0,41.0,18,45,23,40,21,39,20,51.0,4.0,55,21,38.0,22,39,21,44.0,5,752,88,5.0,33.0,3.0,4,7,3,30
30,0,21.0,41.0,18,45,23,40,21,39,20,51.0,4.0,56,21,38.0,22,39,21,44.0,5,752,87,5.0,35.0,3.0,4,7,3,40
40,0,21.0,41.0,18,45,23,40,21,39,20,51.0,4.0,56,21,38.0,22,39,21,44.0,5,752,87,5.0,38.0,3.0,4,7,3,50
30,0,21.0,41.0,18,45,23,40,21,39,20,51.0,4.0,56,21,38.0,22,39,21,44.0,5,752,87,5.0,40.0,3.0,4,7,4,0
50,0,21.0,41.0,18,45,23,39,21,39,20,51.0,4.0,55,21,38.0,22,39,21,44.0,5,752,88,5.0,40.0,3.0,4,7,4,10
50,0,21.0,41.0,18,45,23,39,21,39,20,51.0,4.0,55,21,38.0,22,38,21,44.0,5,752,88,5.0,40.0,3.0,4,7,4,20
50,0,21.0,41.0,18,45,23,40,21,39,20,51.0,4.0,55,21,38.0,22,38,21,44.0,5,752,88,5.0,40.0,3.0,4,7,4,30
60,0,21.0,41.0,18,45,23,40,21,39,20,51.0,4.0,54,21,38.0,22,38,21,44.0,5,752,89,5.0,40.0,3.0,4,7,4,40
50,0,21.0,41.0,18,45,23,40,21,39,20,50.0,4.0,55,21,38.0,22,38,20,44.0,5,752,90,5.0,40.0,3.0,4,7,4,50
60,0,21.0,41.0,18,45,23,40,21,39,20,50.0,4.0,56,21,38.0,22,39,20,44.0,5,752,90,5.0,40.0,3.0,4,7,5,0
50,0,21.0,41.0,18,45,23,40,21,39,20,50.0,4.0,56,21,38.0,22,39,21,44.0,5,752,90,5.0,40.0,3.0,4,7,5,10
60,0,21.0,41.0,18,45,23,40,21,39,20,50.0,4.0,56,21,38.0,22,38,20,44.0,5,752,90,5.0,40.0,3.0,4,7,5,20
50,0,21.0,41.0,18,45,23,40,21,39,20,50.0,3.0,56,21,38.0,21,38,20,44.0,4,752,90,4.0,40.0,3.0,4,7,5,30
60,0,21.0,41.0,18,45,23,40,21,39,20,50.0,3.0,55,21,38.0,21,38,20,44.0,4,752,91,4.0,40.0,3.0,4,7,5,40
40,0,21.0,41.0,18,45,23,40,21,39,20,50.0,3.0,56,21,38.0,21,38,20,44.0,4,752,91,4.0,40.0,3.0,4,7,5,50
50,0,22.0,38.0,20,41,22,38,21,38,20,47.0,7.0,40,21,35.0,22,38,21,40.0,7,754,75,4.0,40.0,3.0,4,7,11,0
60,0,22.0,39.0,19,41,23,38,21,38,20,47.0,7.0,42,21,35.0,22,38,21,40.0,7,754,77,4.0,40.0,3.0,4,7,11,10
40,0,22.0,39.0,19,41,23,38,21,38,20,47.0,7.0,44,21,35.0,22,38,21,41.0,7,754,78,4.0,40.0,3.0,4,7,11,20
30,0,22.0,39.0,19,41,23,38,21,38,20,48.0,7.0,45,21,36.0,22,38,21,41.0,7,754,80,4.0,40.0,4.0,4,7,11,30
20,0,22.0,39.0,19,41,23,38,21,38,20,48.0,7.0,46,21,36.0,22,38,21,41.0,7,754,82,3.0,40.0,4.0,4,7,11,40
30,0,22.0,39.0,19,41,23,38,21,38,20,48.0,7.0,46,21,36.0,22,38,21,41.0,7,754,83,3.0,40.0,4.0,4,7,11,50
70,0,22.0,39.0,19,42,23,38,21,38,20,48.0,7.0,48,21,36.0,22,38,21,41.0,6,754,85,3.0,40.0,4.0,4,8,0,0
50,0,22.0,39.0,19,42,22,38,21,38,20,48.0,7.0,48,21,37.0,22,38,21,42.0,6,754,86,3.0,39.0,4.0,4,8,0,10
60,0,22.0,39.0,19,42,22,38,21,38,20,48.0,7.0,49,21,37.0,22,39,21,42.0,6,754,87,3.0,38.0,4.0,4,8,0,20
60,0,22.0,39.0,19,42,22,38,21,38,20,48.0,7.0,49,21,37.0,22,39,21,42.0,6,754,88,3.0,37.0,4.0,4,8,0,30
60,0,22.0,39.0,19,42,23,38,21,38,20,48.0,7.0,49,21,37.0,22,39,21,42.0,6,754,88,3.0,36.0,4.0,4,8,0,40
50,0,22.0,39.0,19,42,23,38,21,38,20,48.0,7.0,50,21,37.0,22,39,21,42.0,6,754,89,3.0,35.0,4.0,4,8,0,50
50,0,22.0,39.0,19,42,23,38,21,38,20,48.0,7.0,50,21,37.0,22,40,21,42.0,6,754,90,3.0,34.0,5.0,4,8,1,0
50,0,22.0,39.0,19,42,23,38,21,38,20,48.0,7.0,51,21,37.0,22,40,21,42.0,6,754,91,3.0,33.0,5.0,4,8,1,10
40,0,22.0,39.0,19,43,23,38,21,38,20,48.0,7.0,52,21,37.0,22,40,21,42.0,6,754,92,3.0,32.0,5.0,4,8,1,20
60,0,22.0,39.0,19,43,23,38,21,38,20,48.0,7.0,52,21,37.0,22,40,21,42.0,6,754,92,3.0,31.0,5.0,4,8,1,30
50,0,22.0,39.0,19,43,23,38,21,38,20,48.0,7.0,52,21,37.0,22,40,21,42.0,6,754,93,3.0,30.0,5.0,4,8,1,40
60,0,22.0,39.0,19,43,22,38,21,38,20,48.0,7.0,52,21,37.0,22,40,21,42.0,6,754,94,3.0,29.0,5.0,4,8,1,50
60,0,21.0,39.0,19,43,22,38,21,38,20,48.0,7.0,51,21,37.0,22,41,21,42.0,6,754,95,3.0,28.0,5.0,4,8,2,0
60,0,21.0,39.0,19,43,22,38,21,38,20,48.0,6.0,51,21,38.0,22,41,21,43.0,6,754,95,3.0,28.0,5.0,4,8,2,10
50,0,21.0,39.0,19,43,22,38,21,38,20,48.0,6.0,51,21,38.0,22,41,21,43.0,6,754,95,3.0,28.0,5.0,4,8,2,20
50,0,21.0,39.0,19,43,22,38,21,38,20,48.0,5.0,51,21,38.0,22,41,21,43.0,6,754,95,3.0,28.0,5.0,4,8,2,30
50,0,21.0,39.0,19,43,22,38,21,39,20,48.0,5.0,51,21,38.0,22,41,21,43.0,6,754,95,3.0,27.0,5.0,4,8,2,40
50,0,21.0,39.0,19,43,22,38,21,39,20,48.0,5.0,53,21,38.0,22,40,21,43.0,6,754,95,3.0,27.0,5.0,4,8,2,50
50,0,21.0,39.0,19,43,22,38,21,39,20,48.0,5.0,54,21,38.0,22,40,21,43.0,6,754,95,3.0,27.0,5.0,4,8,3,0
50,0,21.0,39.0,19,43,22,38,21,39,20,48.0,5.0,54,21,38.0,22,40,21,43.0,6,754,95,3.0,26.0,5.0,4,8,3,10
60,0,21.0,39.0,19,43,22,38,21,38,20,48.0,5.0,53,21,38.0,22,40,21,43.0,6,754,95,3.0,25.0,5.0,4,8,3,20
60,0,21.0,40.0,19,43,22,38,21,38,20,48.0,5.0,54,21,38.0,22,41,21,43.0,6,754,96,2.0,24.0,5.0,4,8,3,30
50,0,21.0,40.0,18,43,22,38,21,38,20,48.0,5.0,56,21,38.0,22,41,21,43.0,6,754,96,2.0,22.0,5.0,4,8,3,40
50,0,21.0,39.0,18,44,22,38,21,38,20,48.0,5.0,57,21,38.0,22,41,21,43.0,6,754,96,2.0,21.0,5.0,4,8,3,50
60,0,21.0,39.0,18,44,22,38,21,38,20,48.0,5.0,57,21,38.0,22,41,21,43.0,6,754,96,2.0,20.0,5.0,4,8,4,0
